x,y,lcdi
-92.5,19.5,-4.197755606
-91.5,19.5,-0.491861828
-90.5,19.5,1.21626839
-89.5,19.5,1.275540237
-88.5,19.5,1.160199296
-87.5,19.5,1.067196627
-86.5,19.5,0.963285008
-85.5,19.5,0.943105858
-84.5,19.5,0.93876771
-83.5,19.5,0.941070824
-82.5,19.5,0.950356487
-81.5,19.5,0.937879458
-80.5,19.5,0.962738738
-79.5,19.5,0.976336471
-78.5,19.5,0.988370748
-77.5,19.5,0.966133912
-76.5,19.5,0.925995269
-75.5,19.5,0.780584377
-74.5,19.5,0.96118791
-73.5,19.5,0.965702786
-72.5,19.5,0.564650826
-71.5,19.5,0.749713897
-70.5,19.5,0.534885496
-69.5,19.5,0.8018471
-68.5,19.5,0.927265053
-67.5,19.5,0.89881977
-66.5,19.5,0.882471459
-65.5,19.5,0.878648036
-64.5,19.5,0.871838371
-63.5,19.5,0.864831038
-62.5,19.5,0.85862046
-61.5,19.5,0.85511005
-60.5,19.5,0.850989384
-59.5,19.5,0.845876867
-58.5,19.5,0.839931158
-57.5,19.5,0.833523693
-56.5,19.5,0.827419821
-55.5,19.5,0.820120101
-54.5,19.5,0.814129437
-53.5,19.5,0.808281191
-52.5,19.5,0.802045035
-51.5,19.5,0.795530709
-50.5,19.5,0.788753608
-49.5,19.5,0.781272178
-48.5,19.5,0.774187938
-47.5,19.5,0.768676622
-46.5,19.5,0.764007911
-45.5,19.5,0.759925833
-44.5,19.5,0.756528156
-43.5,19.5,0.753180172
-42.5,19.5,0.749829281
-41.5,19.5,0.746212827
-40.5,19.5,0.742887289
-39.5,19.5,0.739578219
-38.5,19.5,0.737015153
-37.5,19.5,0.734529508
-36.5,19.5,0.732892024
-35.5,19.5,0.732321622
-34.5,19.5,0.732440383
-33.5,19.5,0.732926139
-32.5,19.5,0.733469969
-31.5,19.5,0.735315384
-30.5,19.5,0.738224548
-29.5,19.5,0.743005451
-28.5,19.5,0.750108215
-27.5,19.5,0.758119676
-26.5,19.5,0.767233783
-25.5,19.5,0.776696554
-24.5,19.5,0.783732197
-23.5,19.5,0.79875184
-22.5,19.5,0.812202324
-21.5,19.5,0.827478118
-20.5,19.5,0.843071905
-19.5,19.5,0.860463272
-18.5,19.5,0.891691393
-17.5,19.5,0.976571163
-16.5,19.5,1.17197157
-15.5,19.5,1.48913838
-14.5,19.5,1.749691858
-13.5,19.5,1.901259107
-12.5,19.5,1.995152056
-11.5,19.5,2.069027905
-10.5,19.5,2.116951223
-9.5,19.5,2.151863836
-8.5,19.5,2.185035689
-7.5,19.5,2.209671159
-6.5,19.5,2.225066971
-5.5,19.5,2.238169931
-4.5,19.5,2.238548252
-3.5,19.5,2.233940043
-2.5,19.5,2.21966851
-1.5,19.5,2.195099372
-0.5,19.5,2.177730932
0.5,19.5,2.157770623
1.5,19.5,2.146583279
2.5,19.5,2.13749888
3.5,19.5,2.128051625
4.5,19.5,2.11349445
5.5,19.5,2.094253188
6.5,19.5,2.083709615
7.5,19.5,2.081756171
8.5,19.5,2.081849489
9.5,19.5,2.098829559
10.5,19.5,2.117153803
11.5,19.5,2.1252322
12.5,19.5,2.126314583
13.5,19.5,2.118654698
14.5,19.5,2.093075987
15.5,19.5,2.05781259
16.5,19.5,2.021066327
17.5,19.5,1.984489808
18.5,19.5,1.947198312
19.5,19.5,1.946944487
20.5,19.5,1.960420534
21.5,19.5,1.9898052
22.5,19.5,2.023080313
23.5,19.5,2.043952077
24.5,19.5,2.059689211
25.5,19.5,2.06131876
26.5,19.5,2.058580239
27.5,19.5,2.062270934
28.5,19.5,2.063137469
29.5,19.5,2.053431109
30.5,19.5,2.008322552
31.5,19.5,2.053212633
32.5,19.5,2.051019072
33.5,19.5,2.023865778
34.5,19.5,1.979603621
35.5,19.5,1.914814204
36.5,19.5,1.759106269
37.5,19.5,1.501118085
38.5,19.5,1.414938987
39.5,19.5,1.363690523
40.5,19.5,1.549842034
41.5,19.5,1.615783447
42.5,19.5,1.839881932
43.5,19.5,1.989545228
44.5,19.5,2.11198464
45.5,19.5,2.154823116
46.5,19.5,2.220915719
47.5,19.5,2.24295421
48.5,19.5,2.240865753
49.5,19.5,2.208213076
50.5,19.5,2.161211618
51.5,19.5,2.084795977
52.5,19.5,2.0137683
53.5,19.5,1.917550032
54.5,19.5,1.806906774
55.5,19.5,1.183484629
56.5,19.5,1.338641712
57.5,19.5,1.291641723
58.5,19.5,1.14138503
59.5,19.5,1.096179805
60.5,19.5,1.085596162
61.5,19.5,1.089390103
62.5,19.5,1.096555337
63.5,19.5,1.099491529
64.5,19.5,1.101301109
65.5,19.5,1.105213973
66.5,19.5,1.106186453
67.5,19.5,1.105812262
68.5,19.5,1.108905542
69.5,19.5,1.113153121
70.5,19.5,1.124350736
71.5,19.5,0.542959538
72.5,19.5,0.625775741
73.5,19.5,-0.679151648
74.5,19.5,0.768964606
75.5,19.5,0.860666108
76.5,19.5,0.763007763
77.5,19.5,0.763294285
78.5,19.5,0.757126617
79.5,19.5,0.530542993
80.5,19.5,1.248167508
81.5,19.5,1.091944847
82.5,19.5,0.731920466
83.5,19.5,0.854166624
84.5,19.5,0.582131795
85.5,19.5,0.621016978
86.5,19.5,0.774591706
87.5,19.5,0.892957758
88.5,19.5,0.893694137
89.5,19.5,0.893436393
90.5,19.5,0.911331143
91.5,19.5,0.949075783
92.5,19.5,0.999303682
93.5,19.5,1.000828657
94.5,19.5,0.953955921
95.5,19.5,0.962160302
96.5,19.5,0.800469725
97.5,19.5,1.28110621
98.5,19.5,1.243733642
99.5,19.5,0.941843376
100.5,19.5,1.073963618
101.5,19.5,1.315697605
102.5,19.5,1.370054034
103.5,19.5,1.350279488
104.5,19.5,1.187612181
105.5,19.5,0.473765684
106.5,19.5,0.713995247
107.5,19.5,1.088523498
108.5,19.5,0.790680066
109.5,19.5,-0.259353848
110.5,19.5,0.275294299
111.5,19.5,0.889282171
112.5,19.5,0.880803252
113.5,19.5,0.874716314
114.5,19.5,0.873423232
115.5,19.5,0.87302305
116.5,19.5,0.863492818
117.5,19.5,0.854891562
118.5,19.5,0.837835912
119.5,19.5,0.835314025
120.5,19.5,0.831397508
121.5,19.5,0.84164209
122.5,19.5,0.852892811
123.5,19.5,0.855579791
124.5,19.5,0.857686879
125.5,19.5,0.862734114
126.5,19.5,0.867966217
127.5,19.5,0.874284224
128.5,19.5,0.875880953
129.5,19.5,0.872271219
130.5,19.5,0.877855683
131.5,19.5,0.874493391
132.5,19.5,0.885328742
133.5,19.5,0.891314013
134.5,19.5,0.896451522
135.5,19.5,0.898150023
136.5,19.5,0.898530366
137.5,19.5,0.900302707
138.5,19.5,0.901875742
139.5,19.5,0.903015979
140.5,19.5,0.903742915
141.5,19.5,0.90440243
142.5,19.5,0.904871794
143.5,19.5,0.905360382
144.5,19.5,0.90566971
145.5,19.5,0.905045595
146.5,19.5,0.904283451
147.5,19.5,0.905173029
148.5,19.5,0.905792054
149.5,19.5,0.904901073
150.5,19.5,0.903715538
151.5,19.5,0.902628198
152.5,19.5,0.901631227
153.5,19.5,0.901043813
154.5,19.5,0.899601868
155.5,19.5,0.898369117
156.5,19.5,0.897234894
157.5,19.5,0.895358772
158.5,19.5,0.894353108
159.5,19.5,0.894190399
160.5,19.5,0.893748502
161.5,19.5,0.893582498
162.5,19.5,0.894089396
163.5,19.5,0.894395039
164.5,19.5,0.894479079
165.5,19.5,0.894519668
166.5,19.5,0.894386257
167.5,19.5,0.893701434
168.5,19.5,0.895102915
169.5,19.5,0.895777027
170.5,19.5,0.896499948
171.5,19.5,0.897307872
172.5,19.5,0.898522349
173.5,19.5,0.900508505
174.5,19.5,0.90183591
175.5,19.5,0.903564283
176.5,19.5,0.905387857
177.5,19.5,0.907394652
178.5,19.5,0.909437086
179.5,19.5,0.911507685
-179.5,18.5,0.9233359
-178.5,18.5,0.925522236
-177.5,18.5,0.927782296
-176.5,18.5,0.929809494
-175.5,18.5,0.932388574
-174.5,18.5,0.934497795
-173.5,18.5,0.937016195
-172.5,18.5,0.939552727
-171.5,18.5,0.942885583
-170.5,18.5,0.946266819
-169.5,18.5,0.949297859
-168.5,18.5,0.952606956
-167.5,18.5,0.955978121
-166.5,18.5,0.959402359
-165.5,18.5,0.962981019
-164.5,18.5,0.967078434
-163.5,18.5,0.971502055
-162.5,18.5,0.975904999
-161.5,18.5,0.979872063
-160.5,18.5,0.984258883
-159.5,18.5,0.98819187
-158.5,18.5,0.994313539
-157.5,18.5,0.999899653
-156.5,18.5,1.00574462
-155.5,18.5,1.00071914
-154.5,18.5,1.001763671
-153.5,18.5,1.004254293
-152.5,18.5,1.010220398
-151.5,18.5,1.015691135
-150.5,18.5,1.020288648
-149.5,18.5,1.023977821
-148.5,18.5,1.027810741
-147.5,18.5,1.031353049
-146.5,18.5,1.035521984
-145.5,18.5,1.039661012
-144.5,18.5,1.043135366
-143.5,18.5,1.046246911
-142.5,18.5,1.048623062
-141.5,18.5,1.050454459
-140.5,18.5,1.052210428
-139.5,18.5,1.053052876
-138.5,18.5,1.054170705
-137.5,18.5,1.05486703
-136.5,18.5,1.05525982
-135.5,18.5,1.055327337
-134.5,18.5,1.053624298
-133.5,18.5,1.050513346
-132.5,18.5,1.049250451
-131.5,18.5,1.048109723
-130.5,18.5,1.044712845
-129.5,18.5,1.04047847
-128.5,18.5,1.036378964
-127.5,18.5,1.032241025
-126.5,18.5,1.026988749
-125.5,18.5,1.021147103
-124.5,18.5,1.014288059
-123.5,18.5,1.00719882
-122.5,18.5,0.999625406
-121.5,18.5,0.992030159
-120.5,18.5,0.984547346
-119.5,18.5,0.977029543
-118.5,18.5,0.969750274
-117.5,18.5,0.9616753
-116.5,18.5,0.953666954
-115.5,18.5,0.945964307
-114.5,18.5,0.940483349
-113.5,18.5,0.93386171
-112.5,18.5,0.928548279
-111.5,18.5,0.92457165
-110.5,18.5,0.92209143
-109.5,18.5,0.919804628
-108.5,18.5,0.922180096
-107.5,18.5,0.93570357
-106.5,18.5,0.970494744
-105.5,18.5,1.051524548
-104.5,18.5,1.103615339
-103.5,18.5,1.197817814
-102.5,18.5,1.287702613
-101.5,18.5,0.762401259
-100.5,18.5,1.195138895
-99.5,18.5,0.902688306
-98.5,18.5,0.396433467
-97.5,18.5,0.753025866
-96.5,18.5,0.797724008
-95.5,18.5,0.986833188
-94.5,18.5,0.974084827
-93.5,18.5,0.924413864
-92.5,18.5,0.842387533
-91.5,18.5,1.174786815
-90.5,18.5,1.354394968
-89.5,18.5,1.374798643
-88.5,18.5,1.108332657
-87.5,18.5,1.040203192
-86.5,18.5,0.962375991
-85.5,18.5,0.939501458
-84.5,18.5,0.932068269
-83.5,18.5,0.933392783
-82.5,18.5,0.933148075
-81.5,18.5,0.935457339
-80.5,18.5,0.943784209
-79.5,18.5,0.950303581
-78.5,18.5,0.8049017
-77.5,18.5,0.543054128
-76.5,18.5,0.770484009
-75.5,18.5,0.957215104
-74.5,18.5,0.847863986
-73.5,18.5,0.687013864
-72.5,18.5,0.43319854
-71.5,18.5,0.731581635
-70.5,18.5,0.405155553
-69.5,18.5,0.186818515
-68.5,18.5,0.754001414
-67.5,18.5,0.855125573
-66.5,18.5,0.501276086
-65.5,18.5,0.658352787
-64.5,18.5,0.836803838
-63.5,18.5,0.830783367
-62.5,18.5,0.773337836
-61.5,18.5,0.842288192
-60.5,18.5,0.837448473
-59.5,18.5,0.831842764
-58.5,18.5,0.826260489
-57.5,18.5,0.819396086
-56.5,18.5,0.814328291
-55.5,18.5,0.808605628
-54.5,18.5,0.802932727
-53.5,18.5,0.798107917
-52.5,18.5,0.792948228
-51.5,18.5,0.786904569
-50.5,18.5,0.780762172
-49.5,18.5,0.774585167
-48.5,18.5,0.768147437
-47.5,18.5,0.763003909
-46.5,18.5,0.758588669
-45.5,18.5,0.754926598
-44.5,18.5,0.752114818
-43.5,18.5,0.749817332
-42.5,18.5,0.748008455
-41.5,18.5,0.746721528
-40.5,18.5,0.745553271
-39.5,18.5,0.744233533
-38.5,18.5,0.743508106
-37.5,18.5,0.742476422
-36.5,18.5,0.74309396
-35.5,18.5,0.744619147
-34.5,18.5,0.747446237
-33.5,18.5,0.750542328
-32.5,18.5,0.754358751
-31.5,18.5,0.758769051
-30.5,18.5,0.764321392
-29.5,18.5,0.772365822
-28.5,18.5,0.782028943
-27.5,18.5,0.792467785
-26.5,18.5,0.80408239
-25.5,18.5,0.814316936
-24.5,18.5,0.823844234
-23.5,18.5,0.839413834
-22.5,18.5,0.850120515
-21.5,18.5,0.863434412
-20.5,18.5,0.874430876
-19.5,18.5,0.888480874
-18.5,18.5,0.913982897
-17.5,18.5,0.986220577
-16.5,18.5,1.148163716
-15.5,18.5,1.361642484
-14.5,18.5,1.697691498
-13.5,18.5,1.857430414
-12.5,18.5,1.958358378
-11.5,18.5,2.036986855
-10.5,18.5,2.090546842
-9.5,18.5,2.122146142
-8.5,18.5,2.152511328
-7.5,18.5,2.181685183
-6.5,18.5,2.193916898
-5.5,18.5,2.203968819
-4.5,18.5,2.198932867
-3.5,18.5,2.186499696
-2.5,18.5,2.164860679
-1.5,18.5,2.141459196
-0.5,18.5,2.126981061
0.5,18.5,2.094881883
1.5,18.5,2.090598682
2.5,18.5,2.088457606
3.5,18.5,2.080727333
4.5,18.5,2.065960579
5.5,18.5,2.048687336
6.5,18.5,2.034776282
7.5,18.5,2.015474652
8.5,18.5,2.021492844
9.5,18.5,2.047926677
10.5,18.5,2.081906793
11.5,18.5,2.103735933
12.5,18.5,2.113072991
13.5,18.5,2.112321547
14.5,18.5,2.092194552
15.5,18.5,2.058998297
16.5,18.5,2.021360433
17.5,18.5,1.980761145
18.5,18.5,1.930579569
19.5,18.5,1.919388383
20.5,18.5,1.934096257
21.5,18.5,1.955367928
22.5,18.5,1.987798527
23.5,18.5,2.01429092
24.5,18.5,2.037816758
25.5,18.5,2.047241912
26.5,18.5,2.049406783
27.5,18.5,2.053646079
28.5,18.5,2.055525164
29.5,18.5,2.051971755
30.5,18.5,2.002913953
31.5,18.5,1.953312989
32.5,18.5,2.024660209
33.5,18.5,2.002107452
34.5,18.5,1.961017296
35.5,18.5,1.887995226
36.5,18.5,1.785531711
37.5,18.5,1.605953693
38.5,18.5,1.45021657
39.5,18.5,1.320101204
40.5,18.5,1.390414926
41.5,18.5,1.469263248
42.5,18.5,1.370121987
43.5,18.5,1.855544154
44.5,18.5,2.024399847
45.5,18.5,2.08641039
46.5,18.5,2.17488747
47.5,18.5,2.189438021
48.5,18.5,2.158590887
49.5,18.5,2.100028056
50.5,18.5,2.028924132
51.5,18.5,1.943797884
52.5,18.5,1.846662807
53.5,18.5,1.727156565
54.5,18.5,1.509452523
55.5,18.5,0.494529579
56.5,18.5,1.064535184
57.5,18.5,1.153534079
58.5,18.5,1.102562171
59.5,18.5,1.096926494
60.5,18.5,1.102788356
61.5,18.5,1.110542123
62.5,18.5,1.116762089
63.5,18.5,1.118055107
64.5,18.5,1.111057619
65.5,18.5,1.105465092
66.5,18.5,1.101103268
67.5,18.5,1.095241669
68.5,18.5,1.091636032
69.5,18.5,1.087504193
70.5,18.5,1.067968054
71.5,18.5,1.062673842
72.5,18.5,0.698585615
73.5,18.5,-0.717178213
74.5,18.5,0.632510693
75.5,18.5,0.895613966
76.5,18.5,0.252133848
77.5,18.5,0.664362952
78.5,18.5,0.500080255
79.5,18.5,-0.746985118
80.5,18.5,1.129476499
81.5,18.5,1.031201729
82.5,18.5,0.749233945
83.5,18.5,0.023272628
84.5,18.5,0.662367733
85.5,18.5,0.903051455
86.5,18.5,0.87582815
87.5,18.5,0.866830966
88.5,18.5,0.870084598
89.5,18.5,0.875898267
90.5,18.5,0.892141365
91.5,18.5,0.916871744
92.5,18.5,0.955219866
93.5,18.5,0.996654756
94.5,18.5,0.922592536
95.5,18.5,0.42801934
96.5,18.5,0.748776961
97.5,18.5,1.263482296
98.5,18.5,0.915662294
99.5,18.5,-0.461288878
100.5,18.5,1.059676904
101.5,18.5,1.265856193
102.5,18.5,1.154816379
103.5,18.5,1.062290473
104.5,18.5,1.226295613
105.5,18.5,0.669084204
106.5,18.5,0.831300448
107.5,18.5,1.043486564
108.5,18.5,0.856780756
109.5,18.5,0.405268631
110.5,18.5,0.70214513
111.5,18.5,0.888973609
112.5,18.5,0.867842263
113.5,18.5,0.84270253
114.5,18.5,0.857252971
115.5,18.5,0.854992776
116.5,18.5,0.849579579
117.5,18.5,0.834148351
118.5,18.5,0.83050719
119.5,18.5,0.846676684
120.5,18.5,0.673969136
121.5,18.5,0.718951739
122.5,18.5,0.826496714
123.5,18.5,0.866937851
124.5,18.5,0.864554622
125.5,18.5,0.866526603
126.5,18.5,0.867918262
127.5,18.5,0.871615372
128.5,18.5,0.87039851
129.5,18.5,0.864840038
130.5,18.5,0.866245883
131.5,18.5,0.871292677
132.5,18.5,0.883215967
133.5,18.5,0.887145837
134.5,18.5,0.892874604
135.5,18.5,0.89473189
136.5,18.5,0.894763386
137.5,18.5,0.895883245
138.5,18.5,0.895796866
139.5,18.5,0.897205829
140.5,18.5,0.899355155
141.5,18.5,0.899590835
142.5,18.5,0.90109253
143.5,18.5,0.900682945
144.5,18.5,0.901827677
145.5,18.5,0.900954529
146.5,18.5,0.900494653
147.5,18.5,0.901054264
148.5,18.5,0.901440136
149.5,18.5,0.900693306
150.5,18.5,0.899929959
151.5,18.5,0.89896571
152.5,18.5,0.898676812
153.5,18.5,0.897999807
154.5,18.5,0.897054931
155.5,18.5,0.896540481
156.5,18.5,0.895771717
157.5,18.5,0.896555694
158.5,18.5,0.896256712
159.5,18.5,0.89631948
160.5,18.5,0.896284349
161.5,18.5,0.896226693
162.5,18.5,0.895374985
163.5,18.5,0.895799266
164.5,18.5,0.896618461
165.5,18.5,0.897871549
166.5,18.5,0.899208536
167.5,18.5,0.901459209
168.5,18.5,0.903317801
169.5,18.5,0.90473847
170.5,18.5,0.906255678
171.5,18.5,0.907845921
172.5,18.5,0.909177693
173.5,18.5,0.910639765
174.5,18.5,0.912224841
175.5,18.5,0.913726527
176.5,18.5,0.915894185
177.5,18.5,0.917744604
178.5,18.5,0.919192022
179.5,18.5,0.921302754
-179.5,17.5,0.935435606
-178.5,17.5,0.93795157
-177.5,17.5,0.940222715
-176.5,17.5,0.942301826
-175.5,17.5,0.94463366
-174.5,17.5,0.946906502
-173.5,17.5,0.949629946
-172.5,17.5,0.952219614
-171.5,17.5,0.955707126
-170.5,17.5,0.95938581
-169.5,17.5,0.96252908
-168.5,17.5,0.965517843
-167.5,17.5,0.968264648
-166.5,17.5,0.971553267
-165.5,17.5,0.975646398
-164.5,17.5,0.979131728
-163.5,17.5,0.982431541
-162.5,17.5,0.985734179
-161.5,17.5,0.988698094
-160.5,17.5,0.991486186
-159.5,17.5,0.994754063
-158.5,17.5,0.998881858
-157.5,17.5,1.002403717
-156.5,17.5,1.005581966
-155.5,17.5,1.008284782
-154.5,17.5,1.011158473
-153.5,17.5,1.01476532
-152.5,17.5,1.019593079
-151.5,17.5,1.023849127
-150.5,17.5,1.027505518
-149.5,17.5,1.030484865
-148.5,17.5,1.033372925
-147.5,17.5,1.036829737
-146.5,17.5,1.040613647
-145.5,17.5,1.043723508
-144.5,17.5,1.0466078
-143.5,17.5,1.048826321
-142.5,17.5,1.051347674
-141.5,17.5,1.052150521
-140.5,17.5,1.053145277
-139.5,17.5,1.052997064
-138.5,17.5,1.052603584
-137.5,17.5,1.052138955
-136.5,17.5,1.05086959
-135.5,17.5,1.049253438
-134.5,17.5,1.046816722
-133.5,17.5,1.044267394
-132.5,17.5,1.041954025
-131.5,17.5,1.039355667
-130.5,17.5,1.034964467
-129.5,17.5,1.030434323
-128.5,17.5,1.025358025
-127.5,17.5,1.020702878
-126.5,17.5,1.015516016
-125.5,17.5,1.008974489
-124.5,17.5,1.002013903
-123.5,17.5,0.994712834
-122.5,17.5,0.988063407
-121.5,17.5,0.981980058
-120.5,17.5,0.976289193
-119.5,17.5,0.971458049
-118.5,17.5,0.967309221
-117.5,17.5,0.962955597
-116.5,17.5,0.958346739
-115.5,17.5,0.953235569
-114.5,17.5,0.949987326
-113.5,17.5,0.94496226
-112.5,17.5,0.940714029
-111.5,17.5,0.935260914
-110.5,17.5,0.931499098
-109.5,17.5,0.927499468
-108.5,17.5,0.926780327
-107.5,17.5,0.935120384
-106.5,17.5,0.95121612
-105.5,17.5,0.983182
-104.5,17.5,1.023806317
-103.5,17.5,1.074093345
-102.5,17.5,0.996346901
-101.5,17.5,1.047631365
-100.5,17.5,1.320699285
-99.5,17.5,1.288168291
-98.5,17.5,1.386264892
-97.5,17.5,1.408001135
-96.5,17.5,1.396975755
-95.5,17.5,1.231841881
-94.5,17.5,0.956872057
-93.5,17.5,1.027390042
-92.5,17.5,1.196951106
-91.5,17.5,1.378788274
-90.5,17.5,1.542364211
-89.5,17.5,1.460332618
-88.5,17.5,1.219593578
-87.5,17.5,1.05733077
-86.5,17.5,0.979900439
-85.5,17.5,0.951008917
-84.5,17.5,0.93673898
-83.5,17.5,0.930895073
-82.5,17.5,0.925486257
-81.5,17.5,0.921140226
-80.5,17.5,0.923184013
-79.5,17.5,0.927759441
-78.5,17.5,0.92139977
-77.5,17.5,0.604730215
-76.5,17.5,0.673511096
-75.5,17.5,0.91408379
-74.5,17.5,0.924611605
-73.5,17.5,0.933237654
-72.5,17.5,0.946017204
-71.5,17.5,0.921917976
-70.5,17.5,0.941275167
-69.5,17.5,0.911012615
-68.5,17.5,0.889524587
-67.5,17.5,0.87203779
-66.5,17.5,0.848675487
-65.5,17.5,0.847472842
-64.5,17.5,0.844762119
-63.5,17.5,0.829162437
-62.5,17.5,0.789256993
-61.5,17.5,0.806722546
-60.5,17.5,0.826751442
-59.5,17.5,0.822523021
-58.5,17.5,0.818004234
-57.5,17.5,0.814055862
-56.5,17.5,0.810283733
-55.5,17.5,0.805058914
-54.5,17.5,0.799596459
-53.5,17.5,0.794424544
-52.5,17.5,0.78991215
-51.5,17.5,0.785088951
-50.5,17.5,0.780377003
-49.5,17.5,0.775577399
-48.5,17.5,0.770356365
-47.5,17.5,0.765884497
-46.5,17.5,0.762501697
-45.5,17.5,0.759706385
-44.5,17.5,0.758270512
-43.5,17.5,0.75723623
-42.5,17.5,0.757385319
-41.5,17.5,0.757771569
-40.5,17.5,0.758626231
-39.5,17.5,0.759652939
-38.5,17.5,0.760582606
-37.5,17.5,0.761665838
-36.5,17.5,0.763743234
-35.5,17.5,0.767342716
-34.5,17.5,0.77271944
-33.5,17.5,0.778124111
-32.5,17.5,0.783977477
-31.5,17.5,0.790220445
-30.5,17.5,0.797731278
-29.5,17.5,0.807711898
-28.5,17.5,0.818337036
-27.5,17.5,0.829774156
-26.5,17.5,0.841397559
-25.5,17.5,0.847832492
-24.5,17.5,0.86112038
-23.5,17.5,0.873242491
-22.5,17.5,0.880359833
-21.5,17.5,0.893075213
-20.5,17.5,0.900398161
-19.5,17.5,0.913120027
-18.5,17.5,0.932633611
-17.5,17.5,0.995758813
-16.5,17.5,1.132570077
-15.5,17.5,1.408933983
-14.5,17.5,1.641067413
-13.5,17.5,1.792692426
-12.5,17.5,1.809185635
-11.5,17.5,1.966411022
-10.5,17.5,2.029833818
-9.5,17.5,2.054137764
-8.5,17.5,2.119574666
-7.5,17.5,2.142864811
-6.5,17.5,2.152012064
-5.5,17.5,2.156801715
-4.5,17.5,2.141617575
-3.5,17.5,2.11641466
-2.5,17.5,2.095499925
-1.5,17.5,2.088543681
-0.5,17.5,2.083613194
0.5,17.5,2.019442325
1.5,17.5,2.044847277
2.5,17.5,2.030368504
3.5,17.5,2.017425426
4.5,17.5,1.996979021
5.5,17.5,1.967898398
6.5,17.5,1.921171468
7.5,17.5,1.919958406
8.5,17.5,1.965731051
9.5,17.5,2.015131008
10.5,17.5,2.046812695
11.5,17.5,2.070911699
12.5,17.5,2.08128164
13.5,17.5,2.079295007
14.5,17.5,2.065149447
15.5,17.5,2.039311458
16.5,17.5,2.006434093
17.5,17.5,1.975577126
18.5,17.5,1.935554394
19.5,17.5,1.937562357
20.5,17.5,1.931459043
21.5,17.5,1.922952792
22.5,17.5,1.931398116
23.5,17.5,1.97406598
24.5,17.5,2.011618102
25.5,17.5,2.0306326
26.5,17.5,2.030087713
27.5,17.5,2.035254856
28.5,17.5,2.044594249
29.5,17.5,2.041310669
30.5,17.5,2.027862247
31.5,17.5,2.008552445
32.5,17.5,1.974745909
33.5,17.5,1.920481113
34.5,17.5,1.893374438
35.5,17.5,1.878749136
36.5,17.5,1.789872977
37.5,17.5,1.741909641
38.5,17.5,1.569851701
39.5,17.5,1.383432614
40.5,17.5,1.302105231
41.5,17.5,1.386063748
42.5,17.5,1.384295937
43.5,17.5,1.686800976
44.5,17.5,1.697834713
45.5,17.5,2.041319235
46.5,17.5,2.04245097
47.5,17.5,2.080549408
48.5,17.5,2.062987811
49.5,17.5,1.985735457
50.5,17.5,1.887307718
51.5,17.5,1.769028556
52.5,17.5,1.62624519
53.5,17.5,1.459938658
54.5,17.5,1.300357503
55.5,17.5,1.183467526
56.5,17.5,1.106623814
57.5,17.5,1.096878728
58.5,17.5,1.101745723
59.5,17.5,1.111810838
60.5,17.5,1.121695439
61.5,17.5,1.129083197
62.5,17.5,1.131083433
63.5,17.5,1.129492212
64.5,17.5,1.122108585
65.5,17.5,1.108639171
66.5,17.5,1.095233315
67.5,17.5,1.087650751
68.5,17.5,1.079529751
69.5,17.5,1.070228299
70.5,17.5,1.063607692
71.5,17.5,1.073478003
72.5,17.5,1.082655972
73.5,17.5,0.726048093
74.5,17.5,0.663314006
75.5,17.5,0.727259391
76.5,17.5,0.774544618
77.5,17.5,0.419139411
78.5,17.5,0.323902576
79.5,17.5,-0.215645608
80.5,17.5,-0.708030949
81.5,17.5,0.646614234
82.5,17.5,0.414887422
83.5,17.5,-1.487399878
84.5,17.5,0.884498798
85.5,17.5,0.861949253
86.5,17.5,0.851593855
87.5,17.5,0.854698486
88.5,17.5,0.862469616
89.5,17.5,0.870809865
90.5,17.5,0.883117454
91.5,17.5,0.899326637
92.5,17.5,0.92205543
93.5,17.5,0.971301758
94.5,17.5,0.67923188
95.5,17.5,-0.054842577
96.5,17.5,0.54651677
97.5,17.5,1.035451256
98.5,17.5,1.162277181
99.5,17.5,0.939520972
100.5,17.5,0.875022034
101.5,17.5,1.040731915
102.5,17.5,0.664259736
103.5,17.5,0.539569753
104.5,17.5,0.833929835
105.5,17.5,1.116147955
106.5,17.5,0.858259338
107.5,17.5,0.965371993
108.5,17.5,0.953418771
109.5,17.5,0.910765543
110.5,17.5,0.883873941
111.5,17.5,0.861338329
112.5,17.5,0.846895825
113.5,17.5,0.824703247
114.5,17.5,0.846821422
115.5,17.5,0.847475051
116.5,17.5,0.839785206
117.5,17.5,0.829985767
118.5,17.5,0.848816213
119.5,17.5,0.862161598
120.5,17.5,0.589298452
121.5,17.5,0.553921567
122.5,17.5,0.69802558
123.5,17.5,0.881183823
124.5,17.5,0.870496954
125.5,17.5,0.869750736
126.5,17.5,0.8695031
127.5,17.5,0.872036775
128.5,17.5,0.871799526
129.5,17.5,0.865502786
130.5,17.5,0.866567234
131.5,17.5,0.871546579
132.5,17.5,0.880415571
133.5,17.5,0.885423231
134.5,17.5,0.890625566
135.5,17.5,0.8925314
136.5,17.5,0.893524147
137.5,17.5,0.894108991
138.5,17.5,0.894694796
139.5,17.5,0.894252206
140.5,17.5,0.895974077
141.5,17.5,0.897404116
142.5,17.5,0.898144796
143.5,17.5,0.898668833
144.5,17.5,0.899883971
145.5,17.5,0.900134311
146.5,17.5,0.899270214
147.5,17.5,0.898771417
148.5,17.5,0.900548171
149.5,17.5,0.899997624
150.5,17.5,0.899251506
151.5,17.5,0.898203281
152.5,17.5,0.897396004
